Title,Series,Creator,ISBN,Language,Content access levels,Subscription
"Shinobi: Ninja Princess, Book 6",Shinobi: Ninja Princess,"Wade, Martheus",,English,Adult,No
"Shinobi: Ninja Princess, Issue 1",Shinobi: Ninja Princess,"Wade, Martheus",9781681003030,English,Adult,No
"Shinobi: Ninja Princess, Issue 2",Shinobi: Ninja Princess,"Wade, Martheus",9781681003047,English,Adult,No
"Shinobi Ninja Princess, Issue 3",Shinobi: Ninja Princess,"Wade, Martheus",9781681003054,English,Adult,No
The Ship of the Dead (unabridged),Magnus Chase and the Gods of Asgard,"Riordan, Rick",9781524735821,English,Juvenile,No
The Ship of the Dead,Magnus Chase and the Gods of Asgard,"Riordan, Rick",9781484758601,English,Juvenile,No
Shipwrecked,Junie B. Jones,"Park, Barbara",9780375894473,English,Juvenile,No
"Shiver (Shiver, Book 1) (unabridged)",Shiver,"Stiefvater, Maggie",9781338261554,English,Adult,No
Short & Shivery: Scary Short Stories for Kids,,"San Souci, Robert D.",9780307545961,English,Juvenile,No
The Short Second Life of Bree Tanner,The Twilight Saga,"Meyer, Stephenie",9780316127684,English,Young adult,No
Shrinks: The Untold Story of Psychiatry,,"Lieberman, Jeffrey A.",9780316278843,English,Adult,No
Shy Ninja,,"Sanchez, Ricardo",9781643375267,English,Young adult,Yes
Si yo fuera una mariquita / If I Were a Ladybug,¡Soy un insecto! / I'm a Bug!,"Anderson, Jo Marie",9781508157618,Spanish; Castilian,Juvenile,Yes
Siddhartha: An Indian Tale,,"Hesse, Hermann",9781620116432,English,Young adult,Yes
The Sign of the Beaver (unabridged),,"Speare, Elizabeth George",9780739359969,English,Juvenile,No
The Sign of the Beaver: A Newbery Honor Award Winner,,"Speare, Elizabeth George",9780547348704,English,Juvenile,No
Signal to Noise,,"Moreno-Garcia, Silvia",9781849978903,English,Adult,No
Silence (unabridged),"Hush, Hush","Fitzpatrick, Becca",9781442343825,English,Adult,No
The Silence Between Us,,"Gervais, Alison",9780310766308,English,Young adult,No
Silent But Deadly,Big Nate Comics,"Peirce, Lincoln",9781449493059,English,Juvenile,No
Silver in the Blood,,"George, Jessica Day",9781619634329,English,Young adult,No
Simon vs. the Homo Sapiens Agenda (unabridged),Simonverse,"Albertalli, Becky",9780062411501,English,Adult,No
Simon vs. the Homo Sapiens Agenda,Simonverse,"Albertalli, Becky",9780062348692,English,Adult,No
Simple Machines,Amicus Readers: Everyday Science (Level 1),"Macken, Jo Ann Early",9781607533061,English,Juvenile,No
Since You Left Me,,"Zadoff, Allen",9781606842973,English,Young adult,No
The Siren,,"Cass, Kiera",9780062392015,English,Young adult,No
Sisterhood Everlasting: A Novel,The Sisterhood of the Traveling Pants,"Brashares, Ann",9780679605096,English,Young adult,No
The Sisterhood of the Traveling Pants,The Sisterhood of the Traveling Pants,"Brashares, Ann",9780375890291,English,Adult,No
Sisters,Smile,"Telgemeier, Raina",9780545540667,English,Juvenile,No
The Sisters Club,The Sisters Club,"McDonald, Megan",9780763651862,English,Juvenile,No
The Sisters Club: Cloudy with a Chance of Boys,The Sisters Club,"McDonald, Megan",9780763654436,English,Juvenile,No
The Sisters Club: Rule of Three,The Sisters Club,"McDonald, Megan",9780763651947,English,Juvenile,No
Sisters of Glass,,"Hemphill, Stephanie",9780375897016,English,Young adult,No
Six Fantasy Stories Volume One,,"Jeschonek, Robert",9781452391236,English,Adult,No
Six Superhero Stories: Volume One,,"Jeschonek, Robert T.",9781476399980,English,Adult,No
Six's Legacy: The Lost Files: Six's Legacy,Lorien Legacies: The Lost Files,"Lore, Pittacus",9780062109378,English,Young adult,No
Skateboarding,Intense Sports,"Fitzpatrick, Jim",9781643696744,English,Juvenile,No
Skeleton Island,An Araminta Spookie Adventure,"Sage, Angie",9781619639461,English,Juvenile,No
Skellig,Skellig,"Almond, David",9780385729888,English,Juvenile,No
Skinny (unabridged),,"Cooner, Donna",9781338261585,English,Young adult,No
Sky Dragons,Dragonriders of Pern,"McCaffrey, Anne",9780345533500,English,Adult,No
Skybreaker,Matt Cruse,"Oppel, Kenneth",9780061968488,English,Young adult,No
Skylark,"Sarah, Plain and Tall","MacLachlan, Patricia",9780062285782,English,Juvenile,No
Skyward,Skyward,"Sanderson, Brandon",9780399555794,English,Young adult,No
Sleepy Hollow Sleepover: Sleepy Hollow Sleepover,A to Z Mystery: Super Edition,"Roy, Ron",9780375898297,English,Juvenile,No
"Slime 101: How to Make Stretchy, Fluffy, Glittery & Colorful Slime!",Dover Crafts For Kids,"Wright, Natalie",9780486822716,English,Juvenile,No
Small as an Elephant,,"Jacobson, Jennifer Richard",9780763654566,English,Juvenile,No
Small Spaces,Small Spaces Quartet,"Arden, Katherine",9780525515036,English,Juvenile,No
Small Steps,Holes,"Sachar, Louis",9780375840692,English,Young adult,No
"The Smart Girl's Guide to Going Vegetarian: How to Look Great, Feel Fabulous, and Be a Better You",,"Meltzer Warren MS, RD, Rachel",9781402284939,English,Young adult,No
Smell My Foot!: Smell My Foot!,Chick and Brain,"Bell, Cece",9781536216905,English,Juvenile,No
Smile,Smile,"Telgemeier, Raina",9780545780018,English,Juvenile,No
Smoke in the Sun,Flame in the Mist,"Ahdieh, Renée",9781524738150,English,Young adult,No
Snakes and Other Reptiles: A Nonfiction Companion to Magic Tree House #45: A Crazy Day with Cobras,Magic Tree House Fact Tracker,"Pope Osborne, Mary",9780307975539,English,Juvenile,No
A Snake's Life,Animal Diaries: Life Cycles,"Lawrence, Ellen",9781617724794,English,Juvenile,Yes
The Sneetches and Other Stories,Classic Seuss,Dr. Seuss,9780385383127,English,Juvenile,No
Snow & Rose,,"Martin, Emily Winfield",9780553538205,English,Juvenile,No
Snow Like Ashes,Snow Like Ashes,"Raasch, Sara",9780062286949,English,Young adult,No
Snowball's Chance,Neversink,"Reed, John",9781612191263,English,Adult,No
Snowboarding,Extreme Sports,"Vonder Brink, Tracy",9798892136471,English,Juvenile,Yes
Snowhook,,"Storm, Jo",9781459743021,English,Young adult,Yes
So B. It,,"Weeks, Sarah",9780061978777,English,Young adult,No
So You Want to Be a Wizard,Young Wizards,"Duane, Diane",9780547545110,English,Young adult,No
Soccer,My First Sports,"Wendorff, Anne",9781612113425,English,Juvenile,Yes
Soccer Biographies for Kids: Stories of Soccer's Most Inspiring Players,Sports Biographies for Kids,"Keith, Tanya",9798886503272,English,Juvenile,Yes
Soccer Sabotage,Graphic Guide Adventures,"O'Donnell, Liam",9781551438863,English,Juvenile,No
"Soccer Stars, Stats, and Stories","Sports Stars, Stats, and Stories","Wilberforce, Bert",9781978542655,English,Juvenile,Yes
"Sofia Valdez, Future Prez",Questioneers Picture Books,"Beaty, Andrea",9781683356103,English,Juvenile,No
Soldiers' Dogs,Dog Heroes,"Goldish, Meish",9781617728099,English,Juvenile,Yes
Something Like Home (unabridged),,"Arango, Andrea Beatriz",9780593747704,English,Juvenile,No
Something Like Home,,"Arango, Andrea Beatriz",9780593566206,English,Juvenile,No
Something Like Normal,,"Doller, Trish",9781599908632,English,Young adult,No
Something Wonky This Way Comes,Mercy Watson,"DiCamillo, Kate",9780763674922,English,Juvenile,No
Son (unabridged),The Giver Quartet,"Lowry, Lois",9780449014493,English,Young adult,No
The Son,Divergent Trilogy,"Roth, Veronica",9780062285669,English,Young adult,No
Son,The Giver Quartet,"Lowry, Lois",9780547928517,English,Young adult,No
The Son of Neptune (unabridged),The Heroes of Olympus,"Riordan, Rick",9780307916846,English,Juvenile,No
The Song of Achilles: A Novel (unabridged),,"Miller, Madeline",9780062115577,English,Adult,No
Sons of Destiny: Sons of Destiny,Cirque Du Freak: The Saga of Darren Shan,"Shan, Darren",9780316041836,English,Young adult,No
Sophia and Alex Learn About Health / Sofía y Alejandro aprenden acerca de la salud,Sophia and Alex,"Bourgeois-Vance, Denise,",9781955797719,"English, Spanish; Castilian",Juvenile,Yes
Sophia and Alex Learn About Health / Sophia et Alex apprennent la santé,Sophia and Alex,"Bourgeois-Vance, Denise,",9781960817143,"English, French",Juvenile,Yes
Sophia and Alex Learn About Health / صوفيا وأليكس يَتَعَلَّمُ كُلٌّ مِنْ مَعْلُوْمَاتٍ عَن الصِّحَةِ,Sophia and Alex,"Bourgeois-Vance, Denise,",9781955797375,"Arabic, English",Juvenile,Yes
Sophia and Alex Learn About Health / 蘇菲亞和阿歷克斯關注健康,Sophia and Alex,"Bourgeois-Vance, Denise,",9781955797443,"Chinese, English",Juvenile,Yes
Sophia and Alex Learn About Sports / Sofía y Alejandro aprenden sobre deportes,Sophia and Alex,"Bourgeois-Vance, Denise,",9781955797757,"English, Spanish; Castilian",Juvenile,Yes
Sophia and Alex Learn About Sports / Sophia et Alex découvrent les sports,Sophia and Alex,"Bourgeois-Vance, Denise,",9798891541986,"English, French",Juvenile,Yes
Sophia and Alex Make Friends at School / صوفيا وأليكس يتعرفان على أصدقاء في المدرسة,Sophia and Alex,"Bourgeois-Vance, Denise,",9798891541863,"Arabic, English",Juvenile,Yes
Sophia and Alex Make Friends at School / 蘇菲亞和阿歷克斯在學校交朋友,Sophia and Alex,"Bourgeois-Vance, Denise,",9781955797436,"Chinese, English",Juvenile,Yes
The Sorcerer Heir,The Heir Chronicles,"Chima, Cinda Williams",9781423187950,English,Young adult,No
Sorcerer to the Crown,Sorcerer Royal,"Cho, Zen",9780698409439,English,Adult,No
The Sorceress,The Secrets of the Immortal Nicholas Flamel,"Scott, Michael",9780375892714,English,Young adult,No
The Soul of an Octopus: A Surprising Exploration into the Wonder of Consciousness (unabridged),,"Montgomery, Sy",9781622316175,English,Young adult,No
Soulstice,The Devouring,"Holt, Simon",9780316071413,English,Young adult,No
Soupy Saturdays with the Pain and the Great One,Pain and the Great One,"Blume, Judy",9780307559890,English,Juvenile,No
"South: The Story of Shackleton's Last Expedition, 1914-1917",,"Shackleton, Ernest Henry",9781620113653,English,Young adult,Yes
Southtown,Tres Navarre,"Riordan, Rick",9780553900316,English,Adult,No
Space: A Nonfiction Companion to Magic Tree House #8: Midnight on the Moon,Magic Tree House Fact Tracker,"Pope Osborne, Mary",9780307975188,English,Juvenile,No
The Space Between Trees,,"Williams, Katie",9780811878623,English,Adult,No
Space Travel,DK Findout!,DK,9781465487452,English,Juvenile,No
The Space You Left Behind,YA Verse,"Gritz, Ona",9781978597075,English,Adult,Yes
Spaghetti Is Not a Finger Food: (and other life lessons),,"Carmichael, Jodi",9780982993880,English,Juvenile,Yes
A Spark Unseen (unabridged),Dark Unwinding,"Cameron, Sharon",9781338244465,English,Young adult,No
Sparky: The Life and Art of Charles Schulz,,"Gherman, Beverly",9781452133980,English,Juvenile,No
Speak: 20th Anniversary Edition (unabridged),,"Anderson, Laurie Halse",9780739344538,English,Adult,No
Speak: A Novel (unabridged),,"Hall, Louisa",9780062415882,English,Adult,No
Spider-Man: Animals Assemble!,A Mighty Marvel Team-Up,"Maihack, Mike",9798887070605,English,Juvenile,Yes
Spider-Man: Homecoming,Marvel's Spider-Man,Marvel Press,9781982562427,English,Juvenile,No
"Spies, Code Breakers, and Secret Agents: A World War II Book for Kids",Spies in History for Kids,"Roman, Carole P.",9781646111022,English,Juvenile,Yes
The Spindlers (unabridged),,"Oliver, Lauren",9780449015018,English,Juvenile,No
Spine-Chilling Spooky Things,Scary Stories,"Mason, Jenny",9781645198888,English,Juvenile,Yes
Spine-Tingling Urban Legends,Searchlight Books — Fear Fest,"Kenney, Karen Latchana",9781512450781,English,Juvenile,No
Spirit Bound,Vampire Academy,"Mead, Richelle",9781101429549,English,Adult,No
Splat the Cat and the Quick Chicks,"I Can Read, Level 1: Splat the Cat","Scotton, Rob",9780062294265,English,Juvenile,No
Splendor (unabridged),Luxe,"Godbersen, Anna",9780061709623,English,Adult,No
Splendor,Luxe,"Godbersen, Anna",9780061935909,English,Adult,No
Splendors and Glooms,,"Schlitz, Laura Amy",9780763662462,English,Juvenile,No
Spooked!: How a Radio Broadcast and The War of the Worlds Sparked the 1938 Invasion of America,,"Jarrow, Gail",9781684371433,English,Young adult,No
Spooky Lakes: 25 Strange and Mysterious Lakes that Dot Our Planet (unabridged),,"Rutherford, Geo",9798855567014,English,Juvenile,Yes
Spork,,"Maclear, Kyo",9781554539871,English,Juvenile,No
Sport,Harriet the Spy,"Fitzhugh, Louise",9780307575197,English,Juvenile,No
Sports Cars,Start Your Engines!,"Huddleston, Emma",9781645191629,English,Juvenile,Yes
Spy Camp,Spy School,"Gibbs, Stuart",9781442457553,English,Juvenile,No
Spy School,Spy School,"Gibbs, Stuart",9781442421844,English,Juvenile,No
Spy School Secret Service,Spy School,"Gibbs, Stuart",9781481477840,English,Juvenile,No
The Spy with the Red Balloon,The Balloonmakers,"Locke, Katherine",9780807529362,English,Adult,No
The Squatchicorns,Big Foot and Little Foot,"Potter, Ellen",9781683354789,English,Juvenile,No
Squirm,,"Hiaasen, Carl",9780385752992,English,Juvenile,No
Squirrels,Backyard Wildlife,"Fleming, Dana",9781612110134,English,Juvenile,No
Stalking Jack the Ripper,Stalking Jack the Ripper,"Maniscalco, Kerri",9780316273503,English,Adult,No
STAR FIGHTERS 1: Alien Attack,Star Fighters,"Chase, Max",9781599909301,English,Juvenile,No
Star Wars and History,,"Reagin, Nancy",9781118285251,English,Young adult,No
Starclimber,Matt Cruse,"Oppel, Kenneth",9780061975141,English,Young adult,No
Stargirl,Stargirl,"Spinelli, Jerry",9780375890024,English,Young adult,No
Stars,Early Bird Astronomy,"Vogt, Gregory L.",9780761359302,English,Juvenile,No
Stars Above (unabridged),The Lunar Chronicles,"Meyer, Marissa",9781427274229,English,Young adult,No
Stars Above,The Lunar Chronicles,"Meyer, Marissa",9781250091857,English,Young adult,No
Starstruck,Fame Game,"Conrad, Lauren",9780062079817,English,Adult,No
The Statue of Liberty,Famous Places,"Braithwaite, Jill",9780761362937,English,Juvenile,No
Stealing Parker,Hundred Oaks,"Kenneally, Miranda",9781402271892,English,Adult,No
Steampunk!: An Anthology of Fantastically Rich and Strange Stories,,"Grant, Gavin J.",9780763656386,English,Adult,No
Steampunk LEGO,,"Himber, Guy",9781593276317,English,Juvenile,No
Steampunk: Mary Shelley's Frankenstein,,"Basic, Zdenko",9780762445141,English,Adult,No
Steelheart,The Reckoners,"Sanderson, Brandon",9780449818398,English,Young adult,No
"Stef Soto, Taco Queen",,"Torres, Jennifer",9780316306874,English,Juvenile,No
Stegosaurus,When Dinosaurs Lived,"Riggs, Kate",9781566601108,English,Juvenile,No
Stella (unabridged),Best Friends Dog Tales,"Hoyle, McCall",9781665030595,English,Juvenile,Yes
Stepsister,,"Donnelly, Jennifer",9781338268485,English,Young adult,No
Steve Jobs: The Man Who Thought Different: A Biography (unabridged),,"Blumenthal, Karen",9781427225665,English,Young adult,No
Stick and Stone,Stick and Stone,"Ferry, Beth",9780544657458,English,Juvenile,No
Stink and the Attack of the Slime Mold,Stink,"McDonald, Megan",9780763687236,English,Juvenile,No
"Stink and the Freaky Frog Freakout: Stink Series, Book 8",Stink,"McDonald, Megan",9781406346732,English,Juvenile,No
Stink and the Great Guinea Pig Express,Stink,"McDonald, Megan",9780763651916,English,Juvenile,No
Stink and the Incredible Super-Galactic Jawbreaker,Stink,"McDonald, Megan",9780763651893,English,Juvenile,No
Stink and the Midnight Zombie Walk,Stink,"Reynolds, Peter H.",9780763659950,English,Juvenile,No
"Stink and the Shark Sleepover: Stink Series, Book 9",Stink,"McDonald, Megan",9781406354607,English,Juvenile,No
Stink and the Ultimate Thumb-Wrestling Smackdown,Stink,"McDonald, Megan",9780763654573,English,Juvenile,No
Stink and the World's Worst Super-Stinky Sneakers,Stink,"McDonald, Megan",9780763651909,English,Juvenile,No
"Stink It Up!: A Guide to the Gross, the Bad, and the Smelly",Stink,"McDonald, Megan",9780763667214,English,Juvenile,No
Stink: Solar System Superhero,Stink,"McDonald, Megan",9780763651923,English,Juvenile,No
Stink: The Incredible Shrinking Kid,Stink,"McDonald, Megan",9780763651886,English,Juvenile,No
The Stitchers,Fright Watch,"Lawrence, Lorien",9781683359852,English,Juvenile,No
Stolen (unabridged),,"Christopher, Lucy",9781456114794,English,Young adult,No
The Stolen Heir,The Stolen Heir,"Black, Holly",9780316422260,English,Young adult,No
"Stomp, Wiggle, Clap, and Tap: My First Book of Dance",,"Burk, Rachelle",9781648762574,English,Juvenile,Yes
Stone Fox (unabridged),,"Gardiner, John Reynolds",9780061432828,English,Juvenile,No
The Stonekeeper's Curse,Amulet,"Kibuishi, Kazu",9780545675772,English,Juvenile,No
The Storm Runner,Storm Runner,"Cervantes, J.C.",9781368026840,English,Juvenile,No
Storm: The SYLO Chronicles #2,Sylo,"MacHale, D. J.",9781101600771,English,Young adult,No
Storm Warning (unabridged),The 39 Clues,"Park, Linda Sue",9780545238946,English,Juvenile,No
Stormcaster,Shattered Realms,"Chima, Cinda Williams",9780062381026,English,Adult,No
Story of a Girl (National Book Award Finalist),,"Zarr, Sara",9780316029179,English,Adult,No
The Story of Caitlin Clark: An Inspiring Biography for Young Readers,The Story of Biographies,"Burk, Rachelle",9798886081916,English,Juvenile,Yes
The Story of Jumping Mouse: A Native American Folktale,Multicultural Folktales,"StJohn, Amanda",9781503894914,English,Juvenile,Yes
